GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,GeoName,GeoType
10,Male,Kidney,05yrs,2314799,690,23.5,21.7,25.4,1470172,516,23.6,21.5,25.9,513681,142,29.1,24.4,34.5,225177,18,16,8.9,26,Delaware,State
10,Both,Thyroid,05yrs,4786239,817,15.9,14.8,17.1,3039483,592,17.3,15.8,18.9,1088395,109,10.1,8.2,12.2,441816,59,15.3,11.6,20,Delaware,State
10,Female,Thyroid,05yrs,2471440,613,23.6,21.6,25.6,1569311,431,25.3,22.7,28.1,574714,84,14.5,11.5,18.1,216639,52,27.7,20.5,36.8,Delaware,State
10,Male,Thyroid,05yrs,2314799,204,7.7,6.7,8.9,1470172,161,8.9,7.4,10.5,513681,25,5,3.1,7.5,225177,,,,,Delaware,State
10,Female,Uterine,05yrs,2471440,1080,30.6,28.8,32.6,1569311,807,31.6,29.3,34.1,574714,203,30.1,26,34.7,216639,39,30.6,21.3,42.3,Delaware,State
10,Both,Pancreas,05yrs,4786239,922,14.1,13.2,15.1,3039483,695,13.6,12.6,14.7,1088395,183,17.5,15,20.3,441816,21,11.6,6.9,17.9,Delaware,State
10,Female,Pancreas,05yrs,2471440,446,12.5,11.4,13.8,1569311,324,11.8,10.5,13.3,574714,100,16.8,13.5,20.5,216639,,,,,Delaware,State
10,Male,Pancreas,05yrs,2314799,476,16.1,14.6,17.7,1470172,371,15.8,14.2,17.6,513681,83,17.9,14.1,22.4,225177,,,,,Delaware,State
10,Both,Leuks,05yrs,4786239,752,12.4,11.5,13.4,3039483,584,12.8,11.7,14,1088395,100,9.3,7.5,11.4,441816,46,14.4,9.9,20,Delaware,State
10,Female,Leuks,05yrs,2471440,284,8.9,7.8,10.1,1569311,208,8.9,7.6,10.4,574714,48,7.7,5.6,10.3,216639,21,12.5,7.2,20,Delaware,State
10,Male,Leuks,05yrs,2314799,468,16.9,15.3,18.5,1470172,376,17.6,15.8,19.6,513681,52,11.6,8.5,15.4,225177,25,16.8,9.7,26.7,Delaware,State
10,Both,Oral,05yrs,4786239,795,12.5,11.6,13.5,3039483,661,14.1,13,15.3,1088395,87,8.1,6.4,10,441816,20,8.5,4.9,13.5,Delaware,State
10,Female,Oral,05yrs,2471440,209,6.3,5.4,7.3,1569311,165,6.7,5.6,7.9,574714,31,5.5,3.7,7.9,216639,,,,,Delaware,State
10,Male,Oral,05yrs,2314799,586,19.7,18.1,21.5,1470172,496,22.4,20.4,24.7,513681,56,11.6,8.6,15.3,225177,,,,,Delaware,State
10,Both,Liver,05yrs,4786239,565,8.2,7.5,9,3039483,373,7.2,6.5,8,1088395,139,11.3,9.5,13.5,441816,32,14.6,9.7,20.8,Delaware,State
10,Female,Liver,05yrs,2471440,157,4.4,3.7,5.2,1569311,109,4,3.3,4.9,574714,37,5.7,3.9,7.9,216639,,,,,Delaware,State
10,Male,Liver,05yrs,2314799,408,12.7,11.5,14,1470172,264,10.8,9.5,12.3,513681,102,18.9,15.3,23.2,225177,25,23.5,14.8,35.2,Delaware,State
10,Both,Myeloma,05yrs,4786239,455,7,6.4,7.7,3039483,288,5.7,5.1,6.5,1088395,144,12.8,10.7,15.1,441816,16,7.8,4.2,12.9,Delaware,State
10,Female,Myeloma,05yrs,2471440,218,6.2,5.3,7.1,1569311,128,4.7,3.9,5.6,574714,78,12.2,9.6,15.4,216639,,,,,Delaware,State
10,Male,Myeloma,05yrs,2314799,237,8,7,9.2,1470172,160,7,5.9,8.2,513681,66,13.4,10.3,17.2,225177,,,,,Delaware,State
10,Both,Stomach,05yrs,4786239,399,6.3,5.7,7,3039483,267,5.6,5,6.4,1088395,85,8,6.3,10,441816,28,12.3,7.8,18.2,Delaware,State
10,Female,Stomach,05yrs,2471440,145,4.2,3.5,5,1569311,93,3.7,2.9,4.6,574714,36,5.9,4.1,8.3,216639,,,,,Delaware,State
10,Male,Stomach,05yrs,2314799,254,8.9,7.8,10.2,1470172,174,8,6.8,9.4,513681,49,10.6,7.7,14.2,225177,17,15.6,8.5,25.8,Delaware,State
10,Both,Brain,05yrs,4786239,347,6.1,5.5,6.9,3039483,266,6.6,5.8,7.6,1088395,44,3.9,2.8,5.3,441816,27,8,4.8,12.3,Delaware,State
10,Female,Brain,05yrs,2471440,157,5.2,4.4,6.2,1569311,117,5.3,4.3,6.5,574714,26,4.3,2.8,6.3,216639,,,,,Delaware,State
10,Male,Brain,05yrs,2314799,190,7.2,6.2,8.4,1470172,149,8.1,6.7,9.6,513681,18,3.6,2.1,5.8,225177,,,,,Delaware,State
10,Female,Ovary,05yrs,2471440,325,9.7,8.7,10.9,1569311,264,10.7,9.4,12.3,574714,40,6.2,4.4,8.5,216639,,,,,Delaware,State
10,Both,Esoph,05yrs,4786239,308,4.7,4.2,5.3,3039483,277,5.6,5,6.4,1088395,22,2.1,1.3,3.2,441816,,,,,Delaware,State
10,Female,Esoph,05yrs,2471440,61,1.8,1.3,2.3,1569311,54,2.1,1.5,2.8,574714,,,,,216639,,,,,Delaware,State
10,Male,Esoph,05yrs,2314799,247,8.3,7.3,9.4,1470172,223,9.7,8.4,11.2,513681,16,3.8,2.1,6.3,225177,,,,,Delaware,State
10,Female,Cervix,05yrs,2471440,203,7.7,6.6,8.9,1569311,142,8.3,6.8,9.9,574714,40,7.2,5.1,9.9,216639,,,,,Delaware,State
10,Both,Larynx,05yrs,4786239,210,3.2,2.7,3.6,3039483,173,3.5,3,4.2,1088395,26,2.2,1.4,3.3,441816,,,,,Delaware,State
10,Female,Larynx,05yrs,2471440,61,1.7,1.3,2.2,1569311,49,1.9,1.4,2.6,574714,,,,,216639,,,,,Delaware,State
10,Male,Larynx,05yrs,2314799,149,4.9,4.2,5.8,1470172,124,5.5,4.5,6.6,513681,19,4,2.3,6.4,225177,,,,,Delaware,State
10,Both,HL,05yrs,4786239,133,2.8,2.3,3.3,3039483,89,3,2.4,3.7,1088395,27,2.6,1.7,3.8,441816,,,,,Delaware,State
10,Female,HL,05yrs,2471440,58,2.4,1.8,3.1,1569311,44,3,2.1,4.1,574714,,,,,216639,,,,,Delaware,State
10,Male,HL,05yrs,2314799,75,3.2,2.5,4.1,1470172,45,3,2.2,4.1,513681,17,3.5,2,5.7,225177,,,,,Delaware,State
10,Male,Testis,05yrs,2314799,116,5.3,4.3,6.3,1470172,96,7.2,5.8,8.8,513681,,,,,225177,,,,,Delaware,State
10,Both,AllSite,10yrs,9364455,58080,491.4,487.3,495.5,6037658,45276,504.6,499.7,509.5,2095943,9605,476.1,466.3,486.1,830222,1694,389.3,368.9,410.6,Delaware,State
10,Female,AllSite,10yrs,4833121,28139,451.3,445.9,456.8,3115112,21830,469.8,463.1,476.5,1107008,4733,419.9,407.7,432.3,405257,886,378.7,351.8,407,Delaware,State
10,Male,AllSite,10yrs,4531334,29941,546.5,540.1,552.8,2922546,23446,553.1,545.8,560.5,988935,4872,556.9,540.5,573.7,424965,808,408,376.6,441.1,Delaware,State
10,Female,Breast,10yrs,4833121,8308,135.1,132.1,138.1,3115112,6274,137.2,133.6,140.9,1107008,1559,135.9,129.1,143,405257,242,101.8,88.4,116.6,Delaware,State
10,Male,Prostate,10yrs,4531334,7926,134,131,137,2922546,5471,117.9,114.7,121.1,988935,1917,202.7,193.4,212.4,424965,210,115.2,98.8,133.3,Delaware,State
10,Both,Lung,10yrs,9364455,8104,66.2,64.7,67.7,6037658,6718,69.9,68.2,71.6,2095943,1162,60.8,57.2,64.5,830222,111,31.7,25.7,38.6,Delaware,State
10,Female,Lung,10yrs,4833121,4005,59.7,57.8,61.6,3115112,3325,63.7,61.5,66,1107008,577,53.1,48.7,57.7,405257,52,28.4,20.8,37.6,Delaware,State
10,Male,Lung,10yrs,4531334,4099,74.8,72.5,77.2,2922546,3393,78,75.3,80.7,988935,585,71.9,65.8,78.3,424965,59,35.9,26.7,46.9,Delaware,State
10,Both,CRC,10yrs,9364455,4348,37.3,36.2,38.5,6037658,3332,37.5,36.2,38.8,2095943,790,40.7,37.8,43.8,830222,141,34.4,28.5,41.2,Delaware,State
10,Female,CRC,10yrs,4833121,2082,32.7,31.3,34.2,3115112,1590,33,31.3,34.8,1107008,390,34.7,31.3,38.5,405257,65,33.3,25.2,43.1,Delaware,State
10,Male,CRC,10yrs,4531334,2266,42.9,41.1,44.8,2922546,1742,42.8,40.7,44.9,988935,400,49.6,44.6,55,424965,76,35.2,26.9,45,Delaware,State
10,Both,Mela,10yrs,9364455,3418,29.7,28.7,30.7,6037658,3277,38.4,37,39.8,2095943,27,1.3,0.9,2,830222,33,8.1,5.3,11.7,Delaware,State
10,Female,Mela,10yrs,4833121,1355,22.7,21.4,24,3115112,1284,30.4,28.6,32.3,1107008,17,1.5,0.9,2.5,405257,,,,,Delaware,State
10,Male,Mela,10yrs,4531334,2063,38.8,37.1,40.6,2922546,1993,48.8,46.6,51.1,988935,,,,,424965,19,10.4,5.8,16.9,Delaware,State
10,Both,Urinary,10yrs,9364455,2884,23.9,23,24.8,6037658,2507,26.3,25.2,27.4,2095943,274,14.7,13,16.6,830222,55,17.6,12.9,23.1,Delaware,State
10,Female,Urinary,10yrs,4833121,696,10.5,9.8,11.4,3115112,592,11.5,10.6,12.5,1107008,79,7.3,5.8,9.2,405257,,,,,Delaware,State
10,Male,Urinary,10yrs,4531334,2188,41.3,39.5,43.1,2922546,1915,45,43,47.2,988935,195,25.6,21.9,29.7,424965,40,29.7,20.5,41,Delaware,State
10,Both,NHL,10yrs,9364455,2292,19.7,18.9,20.6,6037658,1862,20.7,19.7,21.7,2095943,298,15,13.3,16.9,830222,78,18.5,14.2,23.6,Delaware,State
10,Female,NHL,10yrs,4833121,1032,16.2,15.2,17.3,3115112,834,17.1,15.9,18.3,1107008,142,12.7,10.6,15,405257,35,17.3,11.6,24.5,Delaware,State
10,Male,NHL,10yrs,4531334,1260,24,22.7,25.4,2922546,1028,25.1,23.5,26.7,988935,156,18.1,15.2,21.3,424965,43,19.7,13.5,27.4,Delaware,State
10,Both,Kidney,10yrs,9364455,2045,17.5,16.7,18.3,6037658,1538,17.7,16.8,18.7,2095943,418,20.6,18.6,22.8,830222,59,13.5,10,17.8,Delaware,State
10,Female,Kidney,10yrs,4833121,731,11.7,10.8,12.6,3115112,540,11.9,10.8,13,1107008,153,13.4,11.3,15.8,405257,29,12.5,8.1,18.2,Delaware,State
10,Male,Kidney,10yrs,4531334,1314,24.3,23,25.7,2922546,998,24.5,22.9,26.1,988935,265,30.1,26.5,34.2,424965,30,14.8,9.5,21.8,Delaware,State
10,Both,Thyroid,10yrs,9364455,1572,15.8,15,16.6,6037658,1145,17,16,18.1,2095943,226,11,9.6,12.6,830222,104,16.1,13,19.8,Delaware,State
10,Female,Thyroid,10yrs,4833121,1197,23.7,22.3,25.1,3115112,849,25.4,23.6,27.3,1107008,180,16.1,13.8,18.7,405257,90,27.4,21.8,34,Delaware,State
10,Male,Thyroid,10yrs,4531334,375,7.4,6.7,8.2,2922546,296,8.3,7.3,9.3,988935,46,4.9,3.6,6.7,424965,,,,,Delaware,State
10,Female,Uterine,10yrs,4833121,1972,30,28.6,31.4,3115112,1501,30.7,29,32.4,1107008,359,30.1,27,33.4,405257,68,29.7,22.6,38.1,Delaware,State
10,Both,Pancreas,10yrs,9364455,1702,14,13.3,14.7,6037658,1298,13.5,12.8,14.3,2095943,320,16.7,14.8,18.7,830222,46,12.9,9.1,17.5,Delaware,State
10,Female,Pancreas,10yrs,4833121,819,12.3,11.4,13.2,3115112,594,11.3,10.4,12.3,1107008,180,16.5,14.1,19.1,405257,26,13.8,8.6,20.5,Delaware,State
10,Male,Pancreas,10yrs,4531334,883,16.1,15,17.2,2922546,704,16.1,14.9,17.4,988935,140,16.6,13.8,19.8,424965,20,11.8,6.8,18.7,Delaware,State
10,Both,Leuks,10yrs,9364455,1551,13.7,13,14.4,6037658,1220,14.1,13.3,15,2095943,206,10.6,9.1,12.2,830222,85,14.2,10.7,18.3,Delaware,State
10,Female,Leuks,10yrs,4833121,606,9.9,9.1,10.8,3115112,458,10.1,9.1,11.2,1107008,95,8.5,6.8,10.4,405257,37,12.3,8.1,17.8,Delaware,State
10,Male,Leuks,10yrs,4531334,945,18.4,17.2,19.6,2922546,762,19.1,17.7,20.5,988935,111,13.4,10.9,16.3,424965,48,16.5,11.1,23.4,Delaware,State
10,Both,Oral,10yrs,9364455,1497,12.6,11.9,13.2,6037658,1248,13.9,13.1,14.8,2095943,166,8,6.8,9.4,830222,36,8.3,5.6,11.8,Delaware,State
10,Female,Oral,10yrs,4833121,405,6.5,5.8,7.1,3115112,326,6.9,6.1,7.7,1107008,54,4.9,3.7,6.5,405257,,,,,Delaware,State
10,Male,Oral,10yrs,4531334,1092,19.7,18.5,20.9,2922546,922,21.9,20.5,23.5,988935,112,12.2,9.9,14.8,424965,26,11.9,7.3,18.2,Delaware,State
10,Both,Liver,10yrs,9364455,1068,8.5,8,9,6037658,718,7.6,7,8.2,2095943,258,11.7,10.3,13.3,830222,55,14.7,10.9,19.3,Delaware,State
10,Female,Liver,10yrs,4833121,277,4.1,3.6,4.7,3115112,188,3.7,3.1,4.3,1107008,71,6.1,4.7,7.7,405257,,,,,Delaware,State
10,Male,Liver,10yrs,4531334,791,13.6,12.7,14.6,2922546,530,12.1,11,13.2,988935,187,19.1,16.3,22.2,424965,45,25,17.7,33.9,Delaware,State
10,Both,Myeloma,10yrs,9364455,878,7.3,6.8,7.8,6037658,547,5.8,5.3,6.4,2095943,278,13.9,12.2,15.6,830222,31,8.3,5.4,12,Delaware,State
10,Female,Myeloma,10yrs,4833121,411,6.3,5.7,6.9,3115112,249,4.9,4.2,5.5,1107008,136,11.8,9.9,14.1,405257,16,7.8,4.3,12.9,Delaware,State
10,Male,Myeloma,10yrs,4531334,467,8.6,7.8,9.4,2922546,298,7,6.2,7.9,988935,142,16.7,13.9,19.8,424965,,,,,Delaware,State
10,Both,Stomach,10yrs,9364455,763,6.4,6,6.9,6037658,511,5.5,5,6.1,2095943,171,8.9,7.6,10.4,830222,46,11.8,8.3,16.1,Delaware,State
10,Female,Stomach,10yrs,4833121,280,4.3,3.8,4.9,3115112,179,3.6,3.1,4.3,1107008,67,6,4.6,7.7,405257,22,10.4,6.2,16.2,Delaware,State
10,Male,Stomach,10yrs,4531334,483,9,8.2,9.8,2922546,332,7.8,7,8.7,988935,104,13,10.5,16,424965,24,13.5,8.2,20.6,Delaware,State
10,Both,Brain,10yrs,9364455,678,6.4,5.9,6.9,6037658,544,7.3,6.6,8,2095943,82,3.9,3.1,4.9,830222,39,6.4,4.2,9.2,Delaware,State
10,Female,Brain,10yrs,4833121,333,5.9,5.2,6.6,3115112,263,6.6,5.8,7.5,1107008,47,4.2,3,5.6,405257,19,5.5,3,9.3,Delaware,State
10,Male,Brain,10yrs,4531334,345,6.9,6.2,7.7,2922546,281,8.1,7.1,9.1,988935,35,3.6,2.5,5.1,424965,20,7.4,4,12.4,Delaware,State
10,Female,Ovary,10yrs,4833121,661,10.5,9.7,11.4,3115112,532,11.4,10.4,12.5,1107008,85,7.3,5.8,9.1,405257,25,9.6,5.9,14.5,Delaware,State
10,Both,Esoph,10yrs,9364455,579,4.8,4.4,5.2,6037658,511,5.5,5,6,2095943,53,2.6,2,3.5,830222,,,,,Delaware,State
10,Female,Esoph,10yrs,4833121,117,1.8,1.5,2.2,3115112,99,2,1.6,2.5,1107008,,,,,405257,,,,,Delaware,State
10,Male,Esoph,10yrs,4531334,462,8.3,7.6,9.2,2922546,412,9.5,8.6,10.5,988935,38,4.6,3.2,6.5,424965,,,,,Delaware,State
10,Female,Cervix,10yrs,4833121,414,8,7.2,8.8,3115112,289,8.4,7.4,9.6,1107008,91,8.4,6.7,10.3,405257,24,7.3,4.6,11.1,Delaware,State
10,Both,Larynx,10yrs,9364455,434,3.5,3.2,3.9,6037658,351,3.8,3.4,4.2,2095943,65,3.2,2.4,4.1,830222,,,,,Delaware,State
10,Female,Larynx,10yrs,4833121,112,1.6,1.3,2,3115112,89,1.7,1.4,2.2,1107008,17,1.4,0.8,2.3,405257,,,,,Delaware,State
10,Male,Larynx,10yrs,4531334,322,5.8,5.1,6.4,2922546,262,6.1,5.4,7,988935,48,5.6,4.1,7.6,424965,,,,,Delaware,State
10,Both,HL,10yrs,9364455,282,3,2.7,3.4,6037658,189,3.2,2.7,3.7,2095943,64,3.1,2.4,4,830222,21,3.4,1.9,5.5,Delaware,State
10,Female,HL,10yrs,4833121,118,2.5,2.1,3.1,3115112,82,2.8,2.2,3.5,1107008,28,2.7,1.8,3.9,405257,,,,,Delaware,State
10,Male,HL,10yrs,4531334,164,3.6,3,4.2,2922546,107,3.6,2.9,4.4,988935,36,3.8,2.6,5.3,424965,,,,,Delaware,State
10,Male,Testis,10yrs,4531334,230,5.3,4.7,6.1,2922546,193,7.3,6.3,8.4,988935,,,,,424965,22,4.5,2.8,7.2,Delaware,State
